[16/Aug/2023:12:18:30 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /files/images/user-default.png/ HTTP/1.1 200 upstream_response_time 0.210 msec 1692202710.256 request_time 0.210
[16/Aug/2023:12:31:46 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: POST /u/get_school_level_years/ HTTP/1.1 200 upstream_response_time 0.249 msec 1692203506.206 request_time 0.249
[16/Aug/2023:12:31:46 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: POST /u/get_talmza_level_years/ HTTP/1.1 200 upstream_response_time 0.499 msec 1692203506.457 request_time 0.499
[16/Aug/2023:12:32:59 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: POST /u/profile-form/ HTTP/1.1 200 upstream_response_time 1.944 msec 1692203579.403 request_time 2.499
[16/Aug/2023:12:32:59 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/js/showFormModalScript.js HTTP/1.1 200 upstream_response_time - msec 1692203579.484 request_time 0.000
[16/Aug/2023:12:33:09 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /u/profile-form/ HTTP/1.1 200 upstream_response_time 0.310 msec 1692203589.707 request_time 0.310
[16/Aug/2023:12:33:10 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: POST /u/get_school_level_years/ HTTP/1.1 200 upstream_response_time 0.241 msec 1692203590.057 request_time 0.241
[16/Aug/2023:12:33:10 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: POST /u/get_talmza_level_years/ HTTP/1.1 200 upstream_response_time 0.464 msec 1692203590.280 request_time 0.464
[16/Aug/2023:12:33:11 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /u/log-out/ HTTP/1.1 302 upstream_response_time 0.280 msec 1692203591.345 request_time 0.280
[16/Aug/2023:12:33:11 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET / HTTP/1.1 200 upstream_response_time 0.004 msec 1692203591.377 request_time 0.003
[16/Aug/2023:12:33:12 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /u/sign-in/ HTTP/1.1 200 upstream_response_time 0.007 msec 1692203592.501 request_time 0.007
[16/Aug/2023:12:33:28 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: POST /u/sign-in/ HTTP/1.1 302 upstream_response_time 1.207 msec 1692203608.386 request_time 1.207
[16/Aug/2023:12:33:28 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET / HTTP/1.1 200 upstream_response_time 0.260 msec 1692203608.686 request_time 0.260
[16/Aug/2023:12:33:32 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /u/profile-form/ HTTP/1.1 200 upstream_response_time 0.369 msec 1692203612.373 request_time 0.369
[16/Aug/2023:12:33:32 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: POST /u/get_school_level_years/ HTTP/1.1 200 upstream_response_time 0.241 msec 1692203612.725 request_time 0.241
[16/Aug/2023:12:33:32 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: POST /u/get_talmza_level_years/ HTTP/1.1 200 upstream_response_time 0.492 msec 1692203612.976 request_time 0.492
[16/Aug/2023:12:33:45 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /u/profile-form?id=2300118 HTTP/1.1 301 upstream_response_time 0.018 msec 1692203625.434 request_time 0.019
[16/Aug/2023:12:33:45 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /u/profile-form/?id=2300118 HTTP/1.1 200 upstream_response_time 0.475 msec 1692203625.940 request_time 0.476
[16/Aug/2023:12:33:46 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /files/images/profiles/2.jpg HTTP/1.1 301 upstream_response_time 0.003 msec 1692203626.017 request_time 0.004
[16/Aug/2023:12:33:46 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: POST /u/get_school_level_years/ HTTP/1.1 200 upstream_response_time 0.241 msec 1692203626.295 request_time 0.241
[16/Aug/2023:12:33:46 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: POST /u/get_talmza_level_years/ HTTP/1.1 200 upstream_response_time 0.469 msec 1692203626.523 request_time 0.469
[16/Aug/2023:12:33:46 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /files/images/profiles/2.jpg/ HTTP/1.1 403 upstream_response_time 0.649 msec 1692203626.758 request_time 0.649
[16/Aug/2023:12:34:07 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /files/images/profiles/2.jpg/ HTTP/1.1 403 upstream_response_time 0.233 msec 1692203647.270 request_time 0.233
[16/Aug/2023:12:34:07 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /favicon.ico HTTP/1.1 499 upstream_response_time 0.001 msec 1692203647.596 request_time 0.001
[16/Aug/2023:12:42:43 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /u/profile-form/?id=2300118 HTTP/1.1 200 upstream_response_time 0.633 msec 1692204163.323 request_time 0.633
[16/Aug/2023:12:42:43 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/js/bootstrap.bundle.min.js HTTP/1.1 200 upstream_response_time - msec 1692204163.405 request_time 0.000
[16/Aug/2023:12:42:43 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/js/profileFormScript.js HTTP/1.1 200 upstream_response_time - msec 1692204163.408 request_time 0.000
[16/Aug/2023:12:42:43 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/css/bootstrap.rtl.min.css HTTP/1.1 200 upstream_response_time - msec 1692204163.413 request_time 0.035
[16/Aug/2023:12:42:44 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /files/images/profiles/2.jpg HTTP/1.1 301 upstream_response_time 0.022 msec 1692204164.294 request_time 0.022
[16/Aug/2023:12:42:44 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/fonts/Reem_Kufi/ReemKufi-Regular.ttf HTTP/1.1 200 upstream_response_time - msec 1692204164.359 request_time 0.000
[16/Aug/2023:12:42:44 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/fonts/Almarai/Almarai-Light.ttf HTTP/1.1 200 upstream_response_time - msec 1692204164.554 request_time 0.183
[16/Aug/2023:12:42:44 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/fonts/Almarai/Almarai-Bold.ttf HTTP/1.1 200 upstream_response_time - msec 1692204164.562 request_time 0.189
[16/Aug/2023:12:42:44 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/fonts/Lateef/Lateef-Regular.ttf HTTP/1.1 200 upstream_response_time - msec 1692204164.806 request_time 0.003
[16/Aug/2023:12:42:45 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/css/fonts/bootstrap-icons.woff2?24e3eb84d0bcaf83d77f904c78ac1f47 HTTP/1.1 200 upstream_response_time - msec 1692204165.351 request_time 0.000
[16/Aug/2023:12:42:46 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/images/church%20favicon/favicon.ico HTTP/1.1 200 upstream_response_time - msec 1692204166.352 request_time 0.000
[16/Aug/2023:12:42:46 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: POST /u/get_school_level_years/ HTTP/1.1 200 upstream_response_time 2.061 msec 1692204166.358 request_time 2.061
[16/Aug/2023:12:42:47 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/images/logo.png HTTP/1.1 200 upstream_response_time - msec 1692204167.033 request_time 2.761
[16/Aug/2023:12:42:47 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: POST /u/get_talmza_level_years/ HTTP/1.1 200 upstream_response_time 3.164 msec 1692204167.534 request_time 3.164
[16/Aug/2023:12:42:50 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /files/images/profiles/2.jpg/ HTTP/1.1 500 upstream_response_time 4.649 msec 1692204170.091 request_time 4.649
[16/Aug/2023:12:42:50 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /files/images/profiles/2.jpg/ HTTP/1.1 500 upstream_response_time 1.842 msec 1692204170.521 request_time 1.842
[16/Aug/2023:12:42:50 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /favicon.ico HTTP/1.1 499 upstream_response_time 0.000 msec 1692204170.608 request_time 0.000
[16/Aug/2023:12:43:18 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /files/images/profiles/2.jpg/ HTTP/1.1 500 upstream_response_time 0.283 msec 1692204198.861 request_time 0.283
[16/Aug/2023:12:43:18 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /favicon.ico HTTP/1.1 404 upstream_response_time 0.006 msec 1692204198.978 request_time 0.006
[16/Aug/2023:12:47:20 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /files/images/profiles/2.jpg/ HTTP/1.1 500 upstream_response_time 0.260 msec 1692204440.514 request_time 0.260
[16/Aug/2023:12:47:20 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /favicon.ico HTTP/1.1 404 upstream_response_time 0.004 msec 1692204440.608 request_time 0.004
[16/Aug/2023:13:13:55 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /files/images/profiles/2.jpg/ HTTP/1.1 404 upstream_response_time 0.261 msec 1692206035.941 request_time 0.261
[16/Aug/2023:13:13:56 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /favicon.ico HTTP/1.1 499 upstream_response_time 0.000 msec 1692206036.119 request_time 0.000
[16/Aug/2023:13:14:10 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /files/images/profiles/2.jpg/ HTTP/1.1 404 upstream_response_time 0.386 msec 1692206050.076 request_time 0.387
[16/Aug/2023:13:14:10 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /favicon.ico HTTP/1.1 404 upstream_response_time 0.004 msec 1692206050.281 request_time 0.004
[16/Aug/2023:13:16:01 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /files/images/profiles/2.jpg/ HTTP/1.1 404 upstream_response_time 0.336 msec 1692206161.305 request_time 0.337
[16/Aug/2023:13:16:02 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /files/images/profiles/2.jpg/ HTTP/1.1 404 upstream_response_time 0.273 msec 1692206162.853 request_time 0.272
[16/Aug/2023:13:16:02 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /favicon.ico HTTP/1.1 404 upstream_response_time 0.009 msec 1692206162.941 request_time 0.009
[16/Aug/2023:13:16:40 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /files/images/profiles/2.jpg/ HTTP/1.1 200 upstream_response_time 0.354 msec 1692206200.658 request_time 0.354
[16/Aug/2023:13:16:47 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /u/profile-form/?id=2300118 HTTP/1.1 200 upstream_response_time 0.551 msec 1692206207.315 request_time 0.551
[16/Aug/2023:13:16:47 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/js/bootstrap.bundle.min.js HTTP/1.1 200 upstream_response_time - msec 1692206207.414 request_time 0.000
[16/Aug/2023:13:16:47 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: POST /u/get_school_level_years/ HTTP/1.1 200 upstream_response_time 0.282 msec 1692206207.766 request_time 0.282
[16/Aug/2023:13:16:48 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: POST /u/get_talmza_level_years/ HTTP/1.1 200 upstream_response_time 0.571 msec 1692206208.056 request_time 0.571
[16/Aug/2023:13:16:55 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /u/profile-form/?id=2300118 HTTP/1.1 200 upstream_response_time 0.685 msec 1692206215.588 request_time 0.685
[16/Aug/2023:13:16:55 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/js/profileFormScript.js HTTP/1.1 200 upstream_response_time - msec 1692206215.749 request_time 0.000
[16/Aug/2023:13:16:55 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/js/bootstrap.bundle.min.js HTTP/1.1 200 upstream_response_time - msec 1692206215.752 request_time 0.000
[16/Aug/2023:13:16:55 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/css/bootstrap.rtl.min.css HTTP/1.1 200 upstream_response_time - msec 1692206215.786 request_time 0.067
[16/Aug/2023:13:16:56 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /files/images/profiles/2.jpg HTTP/1.1 301 upstream_response_time 0.004 msec 1692206216.214 request_time 0.004
[16/Aug/2023:13:16:56 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/fonts/Reem_Kufi/ReemKufi-Regular.ttf HTTP/1.1 200 upstream_response_time - msec 1692206216.351 request_time 0.000
[16/Aug/2023:13:16:56 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/fonts/Almarai/Almarai-Light.ttf HTTP/1.1 200 upstream_response_time - msec 1692206216.420 request_time 0.000
[16/Aug/2023:13:16:56 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/fonts/Almarai/Almarai-Bold.ttf HTTP/1.1 200 upstream_response_time - msec 1692206216.423 request_time 0.000
[16/Aug/2023:13:16:56 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/fonts/Lateef/Lateef-Regular.ttf HTTP/1.1 200 upstream_response_time - msec 1692206216.940 request_time 0.003
[16/Aug/2023:13:16:57 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/css/fonts/bootstrap-icons.woff2?24e3eb84d0bcaf83d77f904c78ac1f47 HTTP/1.1 200 upstream_response_time - msec 1692206217.214 request_time 0.000
[16/Aug/2023:13:16:58 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: POST /u/get_school_level_years/ HTTP/1.1 200 upstream_response_time 1.858 msec 1692206218.105 request_time 1.858
[16/Aug/2023:13:16:58 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/images/church%20favicon/favicon.ico HTTP/1.1 200 upstream_response_time - msec 1692206218.505 request_time 0.000
[16/Aug/2023:13:16:59 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: POST /u/get_talmza_level_years/ HTTP/1.1 200 upstream_response_time 2.848 msec 1692206219.099 request_time 2.848
[16/Aug/2023:13:17:00 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /files/images/profiles/2.jpg/ HTTP/1.1 200 upstream_response_time 3.408 msec 1692206220.741 request_time 3.408
[16/Aug/2023:13:17:02 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/images/logo.png HTTP/1.1 200 upstream_response_time - msec 1692206222.865 request_time 6.663
[16/Aug/2023:13:17:22 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /u/profile-form/?id=2300118 HTTP/1.1 200 upstream_response_time 0.687 msec 1692206242.424 request_time 0.688
[16/Aug/2023:13:17:22 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/js/bootstrap.bundle.min.js HTTP/1.1 200 upstream_response_time - msec 1692206242.535 request_time 0.000
[16/Aug/2023:13:17:22 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/js/profileFormScript.js HTTP/1.1 200 upstream_response_time - msec 1692206242.535 request_time 0.000
[16/Aug/2023:13:17:22 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/css/bootstrap.rtl.min.css HTTP/1.1 200 upstream_response_time - msec 1692206242.904 request_time 0.371
[16/Aug/2023:13:17:23 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /files/images/profiles/2.jpg HTTP/1.1 301 upstream_response_time 0.005 msec 1692206243.699 request_time 0.005
[16/Aug/2023:13:17:23 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/fonts/Reem_Kufi/ReemKufi-Regular.ttf HTTP/1.1 200 upstream_response_time - msec 1692206243.761 request_time 0.000
[16/Aug/2023:13:17:23 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/fonts/Almarai/Almarai-Light.ttf HTTP/1.1 200 upstream_response_time - msec 1692206243.761 request_time 0.000
[16/Aug/2023:13:17:23 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/fonts/Almarai/Almarai-Bold.ttf HTTP/1.1 200 upstream_response_time - msec 1692206243.794 request_time 0.000
[16/Aug/2023:13:17:24 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/fonts/Lateef/Lateef-Regular.ttf HTTP/1.1 200 upstream_response_time - msec 1692206244.568 request_time 0.000
[16/Aug/2023:13:17:25 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/css/fonts/bootstrap-icons.woff2?24e3eb84d0bcaf83d77f904c78ac1f47 HTTP/1.1 200 upstream_response_time - msec 1692206245.216 request_time 0.000
[16/Aug/2023:13:17:26 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/images/church%20favicon/favicon.ico HTTP/1.1 200 upstream_response_time - msec 1692206246.527 request_time 0.000
[16/Aug/2023:13:17:27 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: POST /u/get_school_level_years/ HTTP/1.1 200 upstream_response_time 3.567 msec 1692206247.291 request_time 3.567
[16/Aug/2023:13:17:28 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: POST /u/get_talmza_level_years/ HTTP/1.1 499 upstream_response_time 4.844 msec 1692206248.568 request_time 4.844
[16/Aug/2023:13:17:28 -0400] 192.168.1.6 - - -  192.168.1.100 to: 192.168.1.100:8000: GET /files/images/profiles/2.jpg/ HTTP/1.1 499 upstream_response_time 3.272 msec 1692206248.571 request_time 3.272
[16/Aug/2023:13:17:28 -0400] 192.168.1.6 - - -  192.168.1.100 to: -: GET /static/images/logo.png HTTP/1.1 200 upstream_response_time - msec 1692206248.571 request_time 4.877
